sale_id,date,order_id,customer_id,product,region,channel,units,revenue,cost,expense,profit
16395,2025-11-08 00:00:00,6729,7198,NAS 2-Bay,South,B2B,1,25991.3,20007.99,2365.7,3617.62
16396,2026-06-25 00:00:00,5077,7059,Webcam HD,Central,Retail,1,2962.3,1861.7,354.39,746.2
16397,2025-03-19 00:00:00,24520,8879,Gaming Laptop,Central,B2B,3,287500.75,177025.67,21094.25,89380.83
16398,2025-12-28 00:00:00,12423,1111,Ultrabook,West,Website,2,163622.02,115871.1,14573.39,33177.53
16399,2025-12-01 00:00:00,2115,1733,UPS 1KVA,Central,Retail,2,15268.53,11185.82,1606.47,2476.24
16400,2025-06-09 00:00:00,5320,8503,Webcam HD,South,Website,1,2566.86,1730.24,197.34,639.27
16401,2025-09-09 00:00:00,21939,8833,4K Monitor,South,Marketplace,1,29366.57,18957.01,2617.02,7792.53
16402,2025-10-15 00:00:00,16607,666,Nexora Mouse,East,Retail,1,716.5,557.69,74.03,84.77
16403,2025-01-22 00:00:00,15260,9897,Studio Headphones,Central,B2B,1,5366.97,4302.41,612.05,452.51
16404,2025-10-18 00:00:00,3548,4320,Surge Protector,Central,Marketplace,2,2367.97,1965.45,206.13,196.39
16405,2025-04-14 00:00:00,12110,394,Mesh Router,North,Marketplace,1,8792.7,6131.47,865.52,1795.71
16406,2025-08-31 00:00:00,13372,4911,Action Camera,South,Retail,4,55078.88,34328.19,4532.81,16217.87
16407,2025-06-19 00:00:00,6969,6488,SSD 1TB,West,Website,1,7077.24,5505.39,576.3,995.54
16408,2026-04-04 00:00:00,20482,4378,Smartphone Pro,East,Retail,1,46390.7,38724.0,2828.38,4838.31
16409,2026-08-07 00:00:00,10952,9074,Smart Lock,West,B2B,1,8894.43,5938.95,617.34,2338.14
16410,2025-03-08 00:00:00,4428,1801,Smart Monitor 27,East,Website,3,49706.49,33049.15,3379.85,13277.49
16411,2025-06-06 00:00:00,11579,4493,Surge Protector,West,Retail,2,2081.52,1329.63,215.43,536.46
16412,2025-04-07 00:00:00,20149,5367,Business Laptop 14,South,B2B,2,108608.61,66030.82,9046.4,33531.38
16413,2025-10-21 00:00:00,9435,379,SSD 1TB,Central,Website,3,21391.58,17200.98,1425.42,2765.19
16414,2025-08-15 00:00:00,23032,2315,Business Laptop 15,Central,Retail,3,201941.61,150416.17,23107.0,28418.44
16415,2025-10-04 00:00:00,3018,9416,Power Bank,South,Website,1,1852.75,1125.0,157.48,570.28
16416,2025-02-13 00:00:00,10496,9571,4K Monitor,East,Marketplace,3,77360.7,49784.72,8021.78,19554.2
16417,2026-06-14 00:00:00,23411,8785,Mesh Router,North,Marketplace,1,9124.24,5701.35,1030.48,2392.41
16418,2026-08-24 00:00:00,3440,1794,Fitness Band,East,Website,2,6483.86,4153.43,538.07,1792.37
16419,2026-07-09 00:00:00,18090,9761,Smart Monitor 24,West,Marketplace,2,25944.16,16378.17,2660.95,6905.04
16420,2025-10-29 00:00:00,6381,9417,UPS 2KVA,South,Retail,1,14634.16,10000.14,776.16,3857.86
16421,2026-02-10 00:00:00,24327,5441,SSD 1TB,South,Retail,2,14027.37,10755.89,1319.07,1952.41
16422,2025-01-31 00:00:00,12765,1795,Ultrabook,Central,Website,2,149996.37,99460.99,9252.06,41283.32
16423,2026-01-07 00:00:00,10576,1908,Wireless Headset,Central,B2B,4,13523.98,9332.88,982.45,3208.64
16424,2026-01-05 00:00:00,13705,1584,UPS 2KVA,South,Marketplace,2,27579.91,17355.28,3413.0,6811.63
16425,2026-03-23 00:00:00,3152,9049,External HDD,North,Retail,1,5803.66,3605.95,525.9,1671.8
16426,2026-04-20 00:00:00,2050,4339,Power Bank,North,B2B,4,7221.91,5005.19,547.83,1668.89
16427,2025-01-01 00:00:00,24990,3627,Mesh Router,South,Retail,4,33338.43,23724.3,4087.79,5526.34
16428,2025-09-05 00:00:00,4594,8249,Smartwatch,North,Marketplace,2,18903.47,14661.49,1497.7,2744.28
16429,2025-10-23 00:00:00,9773,547,Webcam Pro,West,Website,1,6607.23,4245.58,415.27,1946.37
16430,2025-10-20 00:00:00,14624,5193,Webcam Pro,East,Retail,4,30513.66,20861.21,3054.78,6597.67
16431,2025-11-30 00:00:00,4685,2383,Mechanical Keyboard,East,B2B,2,7154.4,5268.52,862.97,1022.9
16432,2026-03-02 00:00:00,9938,705,Pro Mouse,Central,Retail,1,1287.64,998.67,120.82,168.16
16433,2025-12-23 00:00:00,8638,4162,SSD 2TB,East,Retail,1,13571.68,10611.59,1367.57,1592.52
16434,2025-05-23 00:00:00,20054,3494,Business Router,West,Marketplace,3,47191.27,37750.52,3588.65,5852.1
16435,2026-02-08 00:00:00,18267,7324,Studio Headphones,East,Retail,2,12413.73,10099.52,798.73,1515.48
16436,2025-12-30 00:00:00,12247,8179,Smartphone A,South,Website,2,33625.39,24653.07,2821.37,6150.94
16437,2025-05-02 00:00:00,13897,9370,USB-C Hub,East,Marketplace,3,5252.34,3225.36,374.69,1652.29
16438,2026-01-19 00:00:00,3830,2743,Creator Laptop,North,Retail,1,107287.5,78521.38,10882.35,17883.77
16439,2025-11-13 00:00:00,20624,9813,NAS 2-Bay,North,Marketplace,1,28413.02,17609.39,1859.73,8943.9
16440,2026-05-05 00:00:00,14294,9005,WiFi Router,Central,Marketplace,2,8916.88,6752.37,964.6,1199.92
16441,2025-08-27 00:00:00,20979,1222,UPS 1KVA,South,Retail,1,7514.0,4905.59,466.65,2141.76
16442,2026-06-26 00:00:00,8293,5091,Smart Monitor 27,Central,Website,3,50698.27,35886.76,5510.37,9301.15
16443,2025-11-23 00:00:00,2274,3898,UPS 1KVA,North,Website,1,7180.59,5287.72,548.32,1344.55
16444,2026-07-27 00:00:00,24423,109,NAS 2-Bay,West,B2B,2,63229.93,51533.94,5430.7,6265.3
16445,2025-03-03 00:00:00,22167,1497,4K Monitor,Central,B2B,2,56777.71,34363.13,5035.68,17378.9
16446,2025-03-18 00:00:00,21921,3911,4K Monitor,East,Retail,2,58991.35,39088.17,6582.62,13320.56
16447,2025-05-13 00:00:00,6768,3682,USB-C Hub,West,B2B,1,1880.39,1180.09,236.19,464.11
16448,2026-05-12 00:00:00,7916,5173,Smart Lock,North,Marketplace,3,23789.9,18321.14,2462.73,3006.04
16449,2025-11-05 00:00:00,6545,4732,Webcam HD,Central,Website,1,2837.74,2055.6,196.12,586.01
16450,2026-02-15 00:00:00,18608,1036,Action Camera,East,B2B,4,60744.07,41744.27,3778.67,15221.13
16451,2025-01-12 00:00:00,16169,4238,Creator Laptop,Central,Retail,4,391094.24,250317.87,45879.7,94896.68
16452,2025-08-14 00:00:00,12459,3024,Wireless Headset,North,B2B,1,2842.34,2252.88,253.85,335.61
16453,2025-08-03 00:00:00,12299,6559,WiFi Router,West,Marketplace,1,4026.48,3107.37,256.24,662.88
16454,2026-07-16 00:00:00,22575,1224,Fast Charger,Central,Website,1,1530.09,963.01,87.94,479.14
16455,2025-03-05 00:00:00,24149,1089,Studio Headphones,East,Retail,1,6141.09,4382.29,504.99,1253.81
16456,2026-06-07 00:00:00,19920,6947,Studio Headphones,North,Marketplace,4,28211.25,22311.96,1849.14,4050.15
16457,2025-08-12 00:00:00,2536,8427,Nexora Mouse,Central,Retail,1,759.54,468.63,70.39,220.53
16458,2026-04-16 00:00:00,24930,9230,UPS 1KVA,West,Website,1,7899.67,5967.51,911.09,1021.07
16459,2025-06-26 00:00:00,5867,1631,Ultrabook,Central,Retail,1,80906.14,60935.02,4321.92,15649.2
16460,2025-02-04 00:00:00,4858,1723,Power Bank,East,Retail,3,5111.97,3636.83,647.1,828.04
16461,2026-02-18 00:00:00,7742,4482,Wireless Headset,West,B2B,2,6388.28,4662.31,342.75,1383.22
16462,2025-04-18 00:00:00,4412,7266,Webcam Pro,South,Website,2,14404.57,11992.86,737.59,1674.12
16463,2025-03-31 00:00:00,18727,9898,Tablet Pro,East,B2B,3,95694.51,78358.7,5466.0,11869.82
16464,2026-07-13 00:00:00,23682,9376,Webcam HD,Central,B2B,1,3017.42,2065.46,293.57,658.4
16465,2025-05-18 00:00:00,2581,1126,Smartwatch,East,Website,1,8363.07,5840.01,1075.45,1447.62
16466,2026-08-21 00:00:00,13306,628,Smart Lock,North,Website,3,25595.88,15594.11,2147.22,7854.55
16467,2025-07-31 00:00:00,19373,1424,Smart Monitor 27,South,Marketplace,4,61748.23,41750.81,3762.21,16235.21
16468,2025-06-18 00:00:00,10851,4880,Smartwatch,South,Website,3,23531.58,15524.42,1308.66,6698.49
16469,2025-10-04 00:00:00,22113,7625,Smart Lock,South,Retail,1,7630.26,6381.57,983.69,265.0
16470,2025-06-18 00:00:00,21573,221,Security Camera,Central,Marketplace,1,5357.95,4287.04,310.99,759.92
16471,2026-07-18 00:00:00,13525,1564,Nexora Mouse,West,Retail,4,3104.89,2097.25,349.25,658.39
16472,2026-01-07 00:00:00,11614,8156,USB-C Hub,North,Website,1,2117.81,1434.45,140.46,542.9
16473,2026-03-28 00:00:00,11017,6549,Surge Protector,West,Marketplace,2,2656.13,2016.39,192.46,447.29
16474,2025-02-16 00:00:00,12444,6410,UPS 1KVA,Central,Website,3,19701.12,14125.94,2501.19,3073.99
16475,2025-05-26 00:00:00,22879,8413,Smart Monitor 27,Central,Marketplace,4,63053.2,52436.35,6708.93,3907.92
16476,2025-12-28 00:00:00,13733,4698,Tablet 10,North,B2B,2,43449.65,26238.86,3419.62,13791.18
16477,2025-10-23 00:00:00,1394,2232,Smartphone A,South,B2B,4,72876.24,56536.41,4370.03,11969.79
16478,2026-08-12 00:00:00,4639,1068,Power Bank,Central,Website,1,2060.28,1536.96,200.05,323.27
16479,2026-03-16 00:00:00,16541,2266,External HDD,Central,B2B,1,5798.34,4304.54,639.43,854.36
16480,2025-06-30 00:00:00,11331,382,Business Laptop 14,West,Retail,1,59097.09,47443.53,5961.99,5691.57
16481,2025-10-03 00:00:00,22656,2896,Security Camera,West,B2B,3,14728.17,11740.87,1513.22,1474.08
16482,2026-03-28 00:00:00,3570,4420,Pro Mouse,East,Retail,2,2515.99,1636.82,144.05,735.12
16483,2025-09-07 00:00:00,8863,5563,Nexora Keyboard,North,B2B,4,5626.19,4482.51,719.16,424.52
16484,2025-11-16 00:00:00,2298,1610,UPS 2KVA,South,Marketplace,2,31090.22,22024.84,2964.97,6100.4
16485,2026-05-01 00:00:00,11720,8833,Bluetooth Speaker,Central,Website,2,9289.13,6077.39,685.36,2526.37
16486,2025-06-24 00:00:00,20551,7849,Surge Protector,Central,Website,3,3123.0,2603.84,322.82,196.34
16487,2025-03-02 00:00:00,251,7828,Smart Monitor 24,West,Retail,1,10761.95,7809.63,1214.32,1738.0
16488,2025-09-08 00:00:00,20441,7206,Business Laptop 14,Central,B2B,4,228431.95,169554.57,26008.25,32869.12
16489,2025-05-14 00:00:00,24437,3993,Nexora Keyboard,East,Marketplace,4,5206.33,4308.44,675.53,222.36
16490,2025-12-02 00:00:00,12661,6800,UPS 1KVA,Central,B2B,2,15675.09,12026.56,835.77,2812.76
16491,2026-06-03 00:00:00,23638,7537,Business Laptop 14,East,Marketplace,1,59263.9,39840.59,4908.34,14514.96
16492,2026-04-09 00:00:00,18272,5724,Studio Headphones,West,Marketplace,2,12186.03,7893.69,1035.64,3256.71
16493,2026-03-20 00:00:00,3048,9703,Mini PC,West,Website,4,175410.01,143665.51,9683.29,22061.21
16494,2025-11-25 00:00:00,17412,8332,Studio Headphones,West,B2B,2,12499.47,8631.62,1087.11,2780.73
16495,2026-06-24 00:00:00,20400,3772,NAS 2-Bay,East,Website,3,88419.54,64390.24,9665.33,14363.96
16496,2026-07-17 00:00:00,6651,8742,Pro Mouse,South,Marketplace,2,2327.74,1685.22,199.23,443.29
16497,2026-04-06 00:00:00,10172,1278,Mini PC,East,Marketplace,2,76652.0,54602.53,7299.38,14750.09
16498,2025-03-13 00:00:00,11721,488,Business Laptop 15,West,Marketplace,4,248962.48,189227.29,25317.6,34417.59
16499,2025-06-30 00:00:00,17040,1419,Nexora Keyboard,North,Marketplace,1,1283.21,869.76,93.18,320.27
16500,2026-08-06 00:00:00,1251,1415,Pro Mouse,West,Website,1,1218.73,769.62,118.65,330.46
16501,2025-02-14 00:00:00,6839,8810,Tablet 10,North,Website,3,65045.69,40727.74,8419.14,15898.82
16502,2025-12-01 00:00:00,23925,9430,Business Laptop 15,East,Marketplace,2,146190.76,112089.42,16825.14,17276.2
16503,2026-01-24 00:00:00,15642,8592,Wireless Headset,South,Marketplace,1,3115.71,2569.42,215.33,330.97
16504,2025-08-27 00:00:00,16488,6898,Wireless Headset,Central,Website,1,3185.23,2020.9,263.63,900.7
16505,2026-03-04 00:00:00,3659,1534,WiFi Router,Central,Website,3,11875.43,7466.57,911.29,3497.56
16506,2025-02-16 00:00:00,24281,9518,SSD 2TB,West,Retail,3,32155.28,21394.49,3377.61,7383.18
16507,2025-05-14 00:00:00,7630,2249,Smartwatch,South,Website,2,16016.39,11062.13,837.45,4116.81
16508,2025-06-30 00:00:00,22182,2491,Mesh Router,West,Marketplace,3,24276.03,19340.12,2234.16,2701.75
16509,2025-04-14 00:00:00,20231,256,Pro Mouse,East,Website,4,4358.43,3373.55,243.63,741.25
16510,2025-09-24 00:00:00,2070,3920,Fast Charger,East,Website,1,1263.41,885.19,156.88,221.34
16511,2025-10-12 00:00:00,1528,6593,External HDD,North,Retail,1,5558.68,4019.52,452.93,1086.23
16512,2026-07-24 00:00:00,16534,504,Webcam HD,Central,Website,3,8369.68,6940.42,936.86,492.4
16513,2025-10-23 00:00:00,21479,163,Tablet Pro,North,Retail,1,36800.63,27409.28,4011.22,5380.13
16514,2026-04-05 00:00:00,4751,5507,External HDD,South,Website,2,13217.16,9094.25,1300.39,2822.52
16515,2025-02-23 00:00:00,22598,4779,Smartwatch,West,Website,2,15859.01,11481.29,1297.55,3080.18
16516,2025-02-05 00:00:00,8559,4200,Webcam Pro,North,Marketplace,4,25056.06,20280.86,1740.5,3034.7
16517,2025-08-29 00:00:00,20945,2177,Power Bank,North,Website,1,1643.45,1060.81,151.05,431.59
16518,2025-07-19 00:00:00,1127,392,External HDD,Central,B2B,3,18401.86,12982.27,1253.29,4166.3
16519,2026-07-16 00:00:00,24310,6505,Nexora Mouse,Central,Website,4,3299.21,2338.47,416.76,543.99
16520,2025-10-26 00:00:00,3688,787,Smartphone A,East,B2B,3,52601.69,32911.91,5081.85,14607.93
16521,2025-10-24 00:00:00,6959,5876,Tablet 10,Central,Retail,4,82129.56,66298.21,7466.79,8364.55
16522,2026-06-01 00:00:00,8229,8711,Business Laptop 14,East,B2B,1,62904.68,45270.1,4863.09,12771.5
16523,2026-06-11 00:00:00,16332,6360,Nexora Keyboard,East,Retail,4,5475.7,3568.31,465.29,1442.11
16524,2026-04-18 00:00:00,24292,1394,Mechanical Keyboard,East,B2B,4,13879.38,9992.15,899.18,2988.05
16525,2025-09-24 00:00:00,6076,2359,External HDD,South,Marketplace,4,22661.44,14000.99,2342.69,6317.76
16526,2025-05-12 00:00:00,20890,374,Mesh Router,East,Marketplace,3,26191.21,17112.09,1823.47,7255.66
16527,2025-01-22 00:00:00,10678,3130,Creator Laptop,North,Marketplace,1,102913.24,62614.91,9342.95,30955.37
16528,2025-01-31 00:00:00,6464,9080,UPS 1KVA,Central,Marketplace,3,19982.38,12283.13,2310.32,5388.93
16529,2026-05-11 00:00:00,9869,3873,UPS 1KVA,South,B2B,1,8106.53,5798.49,775.39,1532.65
16530,2025-03-22 00:00:00,21776,5988,Power Bank,Central,Website,3,5202.1,4110.82,264.42,826.86
16531,2025-09-10 00:00:00,1449,1232,Smartphone Pro,East,Retail,1,48079.09,31995.51,4771.53,11312.05
16532,2025-11-03 00:00:00,13140,2787,UPS 2KVA,South,Website,3,46465.15,36045.42,4753.45,5666.28
16533,2025-12-04 00:00:00,24456,7767,Smartwatch,West,Retail,1,8795.45,5875.77,1092.59,1827.09
16534,2025-02-24 00:00:00,30,8249,UPS 1KVA,West,B2B,2,13822.02,10743.77,801.64,2276.62
16535,2025-11-15 00:00:00,15379,9086,Surge Protector,South,Website,1,1263.81,1007.38,108.29,148.14
16536,2025-06-01 00:00:00,2483,4426,Bluetooth Speaker,East,B2B,1,4320.76,2644.53,420.92,1255.31
16537,2025-07-27 00:00:00,22730,9429,Power Bank,Central,Retail,1,1590.3,1248.5,125.72,216.08
16538,2026-05-15 00:00:00,18967,6240,SSD 2TB,East,Marketplace,2,27846.62,22093.73,2176.72,3576.17
16539,2025-10-07 00:00:00,15548,7727,WiFi Router,South,B2B,3,11968.89,9745.08,1133.08,1090.73
16540,2025-09-02 00:00:00,15598,4185,4K Monitor,Central,Retail,1,30460.32,19697.94,1862.39,8899.99
16541,2025-01-10 00:00:00,21935,505,Business Router,West,Marketplace,1,15703.6,12608.41,1069.56,2025.63
16542,2026-08-29 00:00:00,13824,2766,Mini PC,North,B2B,1,41552.75,27302.66,4021.35,10228.74
16543,2025-12-27 00:00:00,21504,5570,Business Laptop 15,West,Marketplace,1,68311.91,50641.37,3613.56,14056.99
16544,2026-04-05 00:00:00,19773,8824,Studio Headphones,South,Marketplace,1,6549.02,4183.59,511.78,1853.66
16545,2025-09-21 00:00:00,269,3319,Smart Monitor 27,North,Website,1,16526.83,12820.4,2010.16,1696.26
16546,2025-06-11 00:00:00,8175,7441,UPS 2KVA,East,Retail,2,27360.68,18122.93,1438.21,7799.53
16547,2025-06-16 00:00:00,18904,9352,SSD 1TB,West,B2B,2,14041.87,8963.99,1720.79,3357.1
16548,2025-01-05 00:00:00,22352,4569,SSD 2TB,East,B2B,3,31089.22,22175.65,3292.8,5620.76
16549,2026-06-25 00:00:00,3086,9710,Security Camera,North,Marketplace,1,6197.8,3985.69,366.89,1845.23
16550,2025-11-17 00:00:00,21546,1076,Action Camera,East,Retail,4,57857.41,34992.64,6297.29,16567.47
16551,2025-08-03 00:00:00,3479,8054,Power Bank,North,Marketplace,3,4943.82,3574.4,420.41,949.01
16552,2026-03-06 00:00:00,864,9054,Business Laptop 14,North,Website,4,227126.47,178126.11,15739.14,33261.23
16553,2025-03-20 00:00:00,2264,5761,Mesh Router,South,B2B,3,25915.17,19825.66,3177.81,2911.7
16554,2025-10-13 00:00:00,22246,5217,Creator Laptop,Central,B2B,1,115952.24,77210.24,14721.53,24020.47
16555,2025-09-23 00:00:00,10928,1923,Business Router,South,B2B,1,14992.2,9957.77,1671.31,3363.12
16556,2026-07-06 00:00:00,15654,3873,SSD 2TB,Central,Marketplace,3,43200.54,32459.01,5534.71,5206.81
16557,2026-05-01 00:00:00,9370,1147,External HDD,West,Website,1,6693.34,5257.66,632.46,803.22
16558,2026-04-12 00:00:00,8389,5705,UPS 1KVA,Central,Retail,4,34058.12,27593.03,2567.92,3897.17
16559,2025-06-08 00:00:00,7865,5296,NAS 2-Bay,Central,B2B,1,25930.99,17658.0,1919.34,6353.65
16560,2025-11-13 00:00:00,18957,566,Smart Monitor 27,North,Marketplace,3,55361.02,38149.82,4118.88,13092.32
16561,2026-08-20 00:00:00,22485,4155,Tablet 10,East,B2B,1,22524.02,14502.97,2184.9,5836.15
16562,2025-01-12 00:00:00,3184,6543,Gaming Laptop,Central,Website,1,95221.84,77659.12,10232.79,7329.93
16563,2026-02-01 00:00:00,3397,902,Pro Mouse,Central,Website,1,1245.8,903.2,88.7,253.9
16564,2025-07-25 00:00:00,14696,339,Smartphone Pro,North,Website,4,170714.46,123147.41,14554.4,33012.64
16565,2026-03-27 00:00:00,17566,2021,Ultrabook,South,Retail,2,180662.72,134442.03,22559.4,23661.29
16566,2025-10-28 00:00:00,1441,7541,Business Laptop 15,South,Website,2,140512.28,108722.19,16243.37,15546.73
16567,2026-03-02 00:00:00,17065,1335,USB-C Hub,North,Website,2,4332.48,3397.12,324.0,611.37
16568,2025-06-02 00:00:00,14933,7929,Tablet 10,Central,Marketplace,2,41115.11,33171.8,2879.74,5063.57
16569,2026-06-21 00:00:00,18285,803,Smartphone Pro,South,Retail,3,147247.32,91689.43,16561.12,38996.78
16570,2026-05-25 00:00:00,22213,4224,USB-C Hub,East,Marketplace,1,2059.55,1706.63,250.95,101.96
16571,2026-01-23 00:00:00,7974,2795,Fitness Band,North,B2B,1,3324.56,2092.28,279.12,953.17
16572,2025-09-16 00:00:00,21318,5255,Studio Headphones,East,Website,3,19405.32,13236.01,1052.59,5116.72
16573,2025-04-03 00:00:00,6076,3274,Wireless Headset,West,B2B,1,3005.91,1972.27,196.43,837.21
16574,2025-05-04 00:00:00,17692,2578,Creator Laptop,North,Website,4,433641.83,292013.92,48824.41,92803.5
16575,2025-08-31 00:00:00,9217,3863,Business Laptop 15,North,Marketplace,2,123504.93,77930.37,12531.41,33043.14
16576,2026-04-19 00:00:00,1623,1670,Smart Lock,Central,Website,3,25886.34,15656.13,2066.89,8163.32
16577,2026-07-30 00:00:00,6134,8849,Pro Mouse,North,Website,3,3844.8,2855.79,205.92,783.1
16578,2026-01-05 00:00:00,10414,3114,4K Monitor,Central,B2B,1,31676.17,20802.78,1649.08,9224.31
16579,2026-07-25 00:00:00,18704,4063,SSD 2TB,Central,Website,1,13661.84,8397.23,882.16,4382.45
16580,2025-04-30 00:00:00,22949,6734,Webcam Pro,South,B2B,1,6465.1,4923.2,538.44,1003.46
16581,2026-03-28 00:00:00,7993,8495,Surge Protector,North,B2B,1,1172.03,733.61,149.26,289.16
16582,2025-11-20 00:00:00,6025,8252,SSD 2TB,North,B2B,4,49222.9,39789.53,5629.03,3804.33
16583,2025-03-27 00:00:00,23115,8176,UPS 1KVA,Central,Marketplace,1,6990.91,5753.65,756.9,480.36
16584,2026-02-27 00:00:00,3517,2142,UPS 1KVA,East,Marketplace,4,32829.75,23671.71,3502.55,5655.5
16585,2026-07-04 00:00:00,16698,189,USB-C Hub,South,Marketplace,1,2108.2,1291.94,137.81,678.45
16586,2025-09-30 00:00:00,19268,3998,Gaming Laptop,North,Marketplace,3,279244.42,212537.52,16689.99,50016.91
16587,2025-06-05 00:00:00,21180,2012,SSD 2TB,North,Website,4,44825.81,36879.67,3406.86,4539.29
16588,2025-07-03 00:00:00,23976,1255,Nexora Mouse,Central,Retail,3,2146.71,1294.75,138.12,713.84
16589,2026-01-01 00:00:00,12733,4452,Gaming Laptop,South,Marketplace,1,94009.57,66071.52,12097.74,15840.31
16590,2026-02-24 00:00:00,129,4346,Fast Charger,East,Marketplace,1,1349.55,839.4,144.36,365.8
16591,2025-05-12 00:00:00,8424,3575,NAS 2-Bay,West,Website,2,48323.2,29425.36,3815.58,15082.26
16592,2026-02-22 00:00:00,14507,2735,Creator Laptop,Central,B2B,2,207469.31,172642.43,18335.29,16491.59
16593,2026-03-31 00:00:00,5646,4733,Business Router,South,Marketplace,1,18160.35,13858.11,939.03,3363.21
16594,2025-01-11 00:00:00,11793,4192,Power Bank,West,Retail,1,1501.41,909.76,179.59,412.06
16595,2025-08-22 00:00:00,2727,5391,Nexora Keyboard,Central,Marketplace,2,2511.84,1581.65,208.2,721.99
16596,2025-05-23 00:00:00,7190,2588,Smart Monitor 24,South,B2B,1,10426.69,6791.09,1249.95,2385.65
16597,2026-04-28 00:00:00,9811,3956,UPS 1KVA,West,Marketplace,1,8604.85,6064.25,587.76,1952.84
16598,2026-01-28 00:00:00,3686,9864,Nexora Mouse,East,Marketplace,1,791.9,520.84,85.93,185.14
16599,2025-11-21 00:00:00,18408,8993,USB-C Hub,West,Marketplace,2,4022.5,2741.67,451.68,829.15
16600,2025-05-17 00:00:00,3466,5513,4K Monitor,Central,Retail,2,58119.77,39614.8,5806.67,12698.3
16601,2025-10-20 00:00:00,9733,7003,Surge Protector,East,Marketplace,2,2471.24,2001.61,250.41,219.21
16602,2026-08-09 00:00:00,24524,65,SSD 1TB,West,Retail,2,15193.79,11103.72,997.03,3093.04
16603,2026-08-28 00:00:00,7424,1096,Wireless Headset,Central,Retail,2,6941.63,4645.74,511.93,1783.96
16604,2025-04-09 00:00:00,18467,271,Business Laptop 15,North,B2B,3,172244.26,120997.86,11976.43,39269.97
16605,2025-10-22 00:00:00,13159,5578,UPS 1KVA,South,Retail,4,29135.72,21752.57,3171.0,4212.15
16606,2026-03-31 00:00:00,6021,6085,Webcam HD,South,Retail,1,2844.11,1711.85,326.42,805.84
16607,2025-06-30 00:00:00,5234,520,Smartphone Pro,South,Website,1,41894.28,29499.26,3720.48,8674.53
16608,2026-08-30 00:00:00,13173,3173,Gaming Laptop,South,Marketplace,4,407668.26,252121.7,23799.51,131747.05
16609,2025-10-11 00:00:00,20011,6075,External HDD,West,Marketplace,4,21552.91,15229.33,2613.11,3710.48
16610,2025-07-30 00:00:00,1977,2507,External HDD,West,Marketplace,1,6021.63,4626.53,569.91,825.2
16611,2026-07-27 00:00:00,10710,6073,Mesh Router,Central,Retail,1,10230.18,8585.58,1147.38,497.22
16612,2026-01-02 00:00:00,18870,2114,USB-C Hub,North,B2B,4,8488.49,6923.57,973.45,591.47
16613,2025-02-07 00:00:00,23198,4594,Gaming Laptop,South,Retail,1,93212.07,64552.23,6314.74,22345.1
