customer_id,name,segment,region,last_purchase,orders_count,lifetime_value,risk_score
1665,Customer 01665,Consumer,North,2026-09-15,9,42206.04,46.5
1666,Customer 01666,SMB,North,2026-06-03,7,1935.96,52.3
1667,Customer 01667,Consumer,Central,2026-09-03,10,96557.56999999999,56.4
1668,Customer 01668,Consumer,West,2026-04-16,5,22916.98,92.3
1669,Customer 01669,Consumer,South,2026-05-05,6,7320.49,43.7
1670,Customer 01670,Enterprise,North,2026-09-19,9,359929.76,48.3
1671,Customer 01671,Consumer,Central,2026-09-12,6,14602.83,47.4
1672,Customer 01672,Consumer,East,2026-08-22,5,22743.63,62.6
1673,Customer 01673,Consumer,South,2026-05-10,12,9143.89,40.1
1674,Customer 01674,Consumer,West,2026-07-17,4,6668.04,50.2
1675,Customer 01675,SMB,South,2026-03-23,2,7593.78,72.3
1676,Customer 01676,Enterprise,East,2026-03-25,8,11862.6,22.2
1677,Customer 01677,SMB,North,2026-05-30,14,6447.48,0.0
1678,Customer 01678,Consumer,East,2026-09-19,8,40965.08,62.3
1679,Customer 01679,Consumer,West,2026-09-20,9,27576.08,52.3
1680,Customer 01680,Consumer,West,2026-07-17,5,14126.46,52.2
1681,Customer 01681,SMB,Central,2026-09-10,6,67171.5,59.9
1682,Customer 01682,Consumer,West,2026-08-02,4,13687.09,82.2
1683,Customer 01683,Consumer,North,2026-03-27,6,16814.49,50.5
1684,Customer 01684,Enterprise,Central,2026-03-27,8,11531.36,43.8
1685,Customer 01685,Consumer,North,2026-06-04,4,10395.22,52.3
1686,Customer 01686,Consumer,South,2026-08-02,5,4529.28,59.3
1687,Customer 01687,Consumer,South,2026-06-24,7,3663.66,62.5
1688,Customer 01688,SMB,Central,2026-06-25,5,6315.33,67.2
1689,Customer 01689,SMB,East,2026-05-24,6,3152.82,53.7
1690,Customer 01690,Consumer,West,2026-08-19,3,2136.07,73.4
1691,Customer 01691,SMB,Central,2026-07-15,5,14839.34,89.9
1692,Customer 01692,Consumer,North,2026-03-28,5,9133.63,58.9
1693,Customer 01693,SMB,West,2026-09-16,4,54312.94,59.3
1694,Customer 01694,Consumer,South,2026-04-05,6,9005.64,59.2
1695,Customer 01695,Consumer,Central,2026-04-08,5,7827.18,80.1
1696,Customer 01696,Consumer,North,2026-09-04,6,51270.990000000005,71.3
1697,Customer 01697,Consumer,East,2026-08-06,9,40880.92,46.6
1698,Customer 01698,Consumer,South,2026-06-02,12,6981.83,23.6
1699,Customer 01699,Consumer,South,2026-07-17,3,22030.04,83.7
1700,Customer 01700,Consumer,West,2026-07-30,5,7346.63,73.2
1701,Customer 01701,Consumer,West,2026-04-16,8,15149.47,54.9
1702,Customer 01702,Consumer,North,2026-09-05,11,14229.52,27.5
1703,Customer 01703,Consumer,South,2026-07-15,5,4701.63,63.9
1704,Customer 01704,SMB,South,2026-05-17,8,29113.99,17.4
1705,Customer 01705,Consumer,West,2026-08-22,8,6792.17,58.7
1706,Customer 01706,Enterprise,West,2026-08-14,5,5626.74,39.5
1707,Customer 01707,Consumer,Central,2026-09-20,11,25911.73,25.0
1708,Customer 01708,Consumer,North,2026-03-26,8,8309.68,29.5
1709,Customer 01709,Consumer,West,2026-07-11,10,3276.25,37.8
1710,Customer 01710,Consumer,South,2026-04-18,4,12582.97,75.8
1711,Customer 01711,Consumer,West,2026-03-10,7,5420.52,58.0
1712,Customer 01712,Consumer,East,2026-05-15,9,7863.0,18.9
1713,Customer 01713,Consumer,North,2026-07-27,5,35177.02,56.1
1714,Customer 01714,Consumer,East,2026-04-15,1,4517.49,89.3
1715,Customer 01715,SMB,West,2026-04-15,5,11989.12,89.9
1716,Customer 01716,Consumer,West,2026-08-28,10,8566.41,57.3
1717,Customer 01717,Consumer,South,2026-03-25,10,7543.38,39.4
1718,Customer 01718,Consumer,Central,2026-09-16,5,132731.80000000002,74.4
1719,Customer 01719,SMB,South,2026-09-07,5,78681.7,88.4
1720,Customer 01720,SMB,North,2026-09-14,6,52707.479999999996,63.3
1721,Customer 01721,Consumer,East,2026-07-05,10,3388.94,19.5
1722,Customer 01722,Consumer,North,2026-03-17,7,12309.13,57.4
1723,Customer 01723,Consumer,South,2026-09-23,4,24887.36,70.7
1724,Customer 01724,SMB,East,2026-04-28,11,11332.44,43.8
1725,Customer 01725,Consumer,North,2026-09-02,3,33264.07,76.8
1726,Customer 01726,Consumer,West,2026-09-30,12,248796.56,56.3
1727,Customer 01727,Consumer,West,2026-07-03,4,45459.33,77.9
1728,Customer 01728,Consumer,North,2026-04-28,4,14446.75,57.6
1729,Customer 01729,Consumer,South,2026-08-04,9,3879.73,25.7
1730,Customer 01730,SMB,Central,2026-04-26,7,4856.91,57.0
1731,Customer 01731,Consumer,South,2026-03-27,3,8301.38,80.6
1732,Customer 01732,Consumer,East,2026-05-01,2,8243.01,97.2
1733,Customer 01733,Consumer,North,2026-04-15,7,27571.91,51.1
1734,Customer 01734,Consumer,West,2026-05-13,5,18554.94,73.9
1735,Customer 01735,Consumer,West,2026-08-18,10,5191.65,35.9
1736,Customer 01736,Consumer,Central,2026-03-28,5,12034.63,83.3
1737,Customer 01737,Consumer,West,2026-07-31,4,9389.77,65.0
1738,Customer 01738,SMB,Central,2026-08-01,4,6083.61,62.6
1739,Customer 01739,SMB,East,2026-09-17,6,14250.93,74.7
1740,Customer 01740,Consumer,West,2026-08-12,7,6351.8,43.1
1741,Customer 01741,Consumer,West,2026-05-27,6,9027.72,58.0
1742,Customer 01742,Consumer,Central,2026-07-14,3,8001.45,66.3
1743,Customer 01743,Enterprise,East,2026-06-26,3,11955.47,60.2
1744,Customer 01744,Consumer,South,2026-04-23,4,11137.87,64.4
1745,Customer 01745,Consumer,South,2026-06-02,4,11157.2,68.9
1746,Customer 01746,Consumer,Central,2026-03-09,4,10084.73,93.7
1747,Customer 01747,SMB,Central,2026-07-14,7,10081.53,38.0
1748,Customer 01748,SMB,East,2026-07-28,4,12239.92,46.7
1749,Customer 01749,Consumer,North,2026-05-03,5,7462.84,65.5
1750,Customer 01750,SMB,Central,2026-03-22,9,4124.09,26.3
1751,Customer 01751,SMB,East,2026-03-23,7,2865.97,53.4
1752,Customer 01752,Enterprise,South,2026-04-29,2,18654.78,89.9
1753,Customer 01753,Consumer,North,2026-06-30,5,21628.85,60.2
1754,Customer 01754,Consumer,North,2026-05-20,6,5438.12,50.6
1755,Customer 01755,Consumer,Central,2026-09-05,7,13715.669999999998,48.5
1756,Customer 01756,Consumer,West,2026-08-29,7,10451.52,43.1
1757,Customer 01757,SMB,North,2026-09-15,8,127555.93000000001,60.7
1758,Customer 01758,Consumer,South,2026-03-27,8,15880.44,64.2
1759,Customer 01759,SMB,South,2026-07-05,4,9302.19,70.5
1760,Customer 01760,SMB,North,2026-04-16,11,10334.95,21.8
1761,Customer 01761,Consumer,South,2026-09-14,6,218798.87999999998,74.1
1762,Customer 01762,Consumer,West,2026-04-04,9,10010.85,37.9
1763,Customer 01763,SMB,Central,2026-04-07,5,8307.0,61.5
1764,Customer 01764,Consumer,South,2026-05-05,9,9066.59,37.0
1765,Customer 01765,Consumer,North,2026-08-01,6,13430.33,46.1
1766,Customer 01766,Consumer,South,2026-05-23,6,4080.76,47.8
1767,Customer 01767,Consumer,South,2026-04-03,6,9840.94,38.9
1768,Customer 01768,Consumer,North,2026-03-05,10,8839.59,13.1
1769,Customer 01769,SMB,Central,2026-03-19,7,26324.58,75.5
1770,Customer 01770,Consumer,West,2026-09-17,8,25812.04,68.6
1771,Customer 01771,SMB,East,2026-09-13,9,75276.18,32.6
1772,Customer 01772,Consumer,East,2026-04-22,7,9308.9,71.8
1773,Customer 01773,Consumer,West,2026-07-20,8,6408.72,52.1
1774,Customer 01774,Consumer,North,2026-07-30,5,3316.66,79.2
1775,Customer 01775,SMB,North,2026-09-18,7,47227.22,64.8
1776,Customer 01776,SMB,South,2026-09-13,6,57680.14,61.1
1777,Customer 01777,SMB,Central,2026-07-18,7,3784.46,51.2
1778,Customer 01778,SMB,East,2026-05-27,7,22572.86,50.5
1779,Customer 01779,Consumer,Central,2026-06-03,8,16879.48,44.5
1780,Customer 01780,Consumer,East,2026-04-14,8,23357.01,38.0
1781,Customer 01781,Consumer,South,2026-07-30,4,3854.22,55.5
1782,Customer 01782,Consumer,West,2026-08-06,5,11000.76,51.3
1783,Customer 01783,Consumer,East,2026-04-21,8,17913.38,59.8
1784,Customer 01784,Consumer,West,2026-05-18,5,7459.32,49.4
1785,Customer 01785,Consumer,South,2026-03-28,3,5847.57,81.7
1786,Customer 01786,SMB,South,2026-09-07,7,21111.16,67.0
1787,Customer 01787,Enterprise,North,2026-09-08,7,23946.62,58.3
1788,Customer 01788,Consumer,North,2026-03-16,6,10145.77,63.8
1789,Customer 01789,Consumer,Central,2026-09-14,3,17888.2,91.5
1790,Customer 01790,Consumer,West,2026-07-12,4,19791.04,67.6
1791,Customer 01791,Consumer,North,2026-04-22,10,13919.43,40.9
1792,Customer 01792,Consumer,East,2026-03-26,8,15720.33,38.4
1793,Customer 01793,Enterprise,South,2026-03-05,4,36461.47,88.1
1794,Customer 01794,SMB,West,2026-06-28,11,49927.95,32.2
1795,Customer 01795,Consumer,North,2026-05-15,7,25709.59,49.6
1796,Customer 01796,Consumer,West,2026-05-10,10,14704.04,32.7
1797,Customer 01797,Consumer,North,2026-09-30,6,17948.47,82.6
1798,Customer 01798,SMB,North,2026-08-04,2,15101.35,75.4
1799,Customer 01799,Consumer,North,2026-07-29,6,3079.42,85.0
1800,Customer 01800,Consumer,West,2026-09-15,9,79616.59,40.1
1801,Customer 01801,Consumer,East,2026-05-24,3,10947.45,80.0
1802,Customer 01802,SMB,West,2026-04-03,6,11954.07,65.2
1803,Customer 01803,SMB,Central,2026-03-11,3,6702.48,64.3
1804,Customer 01804,Consumer,North,2026-05-11,9,5845.65,28.0
1805,Customer 01805,Consumer,South,2026-09-12,7,21749.769999999997,80.7
1806,Customer 01806,Consumer,North,2026-09-25,9,323824.99,59.0
1807,Customer 01807,Consumer,Central,2026-07-28,4,23757.02,52.0
1808,Customer 01808,Consumer,Central,2026-09-18,7,129675.42,51.2
1809,Customer 01809,SMB,South,2026-03-18,8,5142.01,50.7
1810,Customer 01810,Consumer,Central,2026-09-28,8,22183.949999999997,58.4
1811,Customer 01811,Consumer,South,2026-06-19,10,3924.26,6.1
1812,Customer 01812,SMB,East,2026-07-20,8,19989.75,57.3
1813,Customer 01813,Consumer,West,2026-08-15,5,9157.77,31.5
1814,Customer 01814,SMB,Central,2026-05-27,5,6650.64,82.1
1815,Customer 01815,SMB,North,2026-04-30,6,20636.81,55.3
1816,Customer 01816,Consumer,Central,2026-03-08,5,3791.27,55.4
1817,Customer 01817,SMB,West,2026-09-28,7,65168.04,63.0
1818,Customer 01818,Consumer,West,2026-03-13,4,7856.75,92.0
1819,Customer 01819,Consumer,East,2026-08-26,6,12130.77,64.9
1820,Customer 01820,Consumer,West,2026-09-09,9,263263.04,34.4
1821,Customer 01821,Enterprise,West,2026-05-26,9,20004.96,22.5
1822,Customer 01822,Consumer,South,2026-08-25,6,15009.82,51.8
1823,Customer 01823,SMB,East,2026-09-13,11,39952.86,0.0
1824,Customer 01824,Consumer,South,2026-08-06,3,15995.22,94.0
1825,Customer 01825,Consumer,North,2026-09-24,9,405275.66,58.5
1826,Customer 01826,SMB,South,2026-06-20,7,4708.39,51.5
1827,Customer 01827,Consumer,East,2026-09-22,12,147745.93,26.1
1828,Customer 01828,Consumer,West,2026-09-08,7,6025.389999999999,54.1
1829,Customer 01829,Consumer,North,2026-09-27,6,41186.36,80.8
1830,Customer 01830,Consumer,West,2026-05-26,7,4578.48,29.7
1831,Customer 01831,Consumer,North,2026-09-19,7,26334.359999999997,51.7
1832,Customer 01832,SMB,West,2026-06-26,7,3937.68,57.7
1833,Customer 01833,Consumer,South,2026-05-25,4,16012.45,59.2
1834,Customer 01834,Consumer,East,2026-03-16,4,8304.85,71.5
1835,Customer 01835,Consumer,North,2026-06-07,4,8485.43,59.4
1836,Customer 01836,SMB,Central,2026-09-22,7,17211.649999999998,63.6
1837,Customer 01837,Consumer,Central,2026-09-28,5,39035.66,72.9
1838,Customer 01838,Consumer,North,2026-07-30,6,3810.13,60.9
1839,Customer 01839,Consumer,East,2026-08-14,7,12744.12,55.9
1840,Customer 01840,SMB,Central,2026-07-09,10,4884.47,30.4
1841,Customer 01841,Consumer,West,2026-07-20,1,12292.07,91.9
1842,Customer 01842,Consumer,Central,2026-04-09,4,7758.98,79.3
1843,Customer 01843,SMB,East,2026-08-22,5,15220.82,70.6
1844,Customer 01844,Consumer,North,2026-09-21,4,42347.85,67.4
1845,Customer 01845,Consumer,Central,2026-04-27,7,10758.21,69.9
1846,Customer 01846,SMB,South,2026-06-05,7,16160.63,45.5
1847,Customer 01847,SMB,South,2026-08-22,2,3130.43,96.0
1848,Customer 01848,Consumer,East,2026-06-19,9,5529.85,28.5
1849,Customer 01849,Consumer,South,2026-06-24,4,4657.47,75.4
1850,Customer 01850,Consumer,West,2026-07-28,9,3628.43,18.2
1851,Customer 01851,Consumer,South,2026-06-30,6,13682.84,37.5
1852,Customer 01852,SMB,South,2026-06-19,5,17830.53,65.9
1853,Customer 01853,SMB,West,2026-05-08,5,18901.21,88.8
1854,Customer 01854,Consumer,South,2026-08-20,9,7510.36,40.6
1855,Customer 01855,SMB,West,2026-06-16,4,21546.45,81.4
1856,Customer 01856,Consumer,West,2026-09-06,6,114292.56,55.2
1857,Customer 01857,SMB,North,2026-04-16,9,20448.62,46.1
1858,Customer 01858,Enterprise,East,2026-03-25,3,8731.78,87.1
1859,Customer 01859,Consumer,East,2026-04-15,5,5380.6,70.1
1860,Customer 01860,Consumer,East,2026-05-06,5,11729.8,74.0
1861,Customer 01861,SMB,South,2026-05-07,6,9329.19,61.9
1862,Customer 01862,Consumer,East,2026-09-02,7,364433.57,53.5
1863,Customer 01863,Consumer,East,2026-03-23,8,20031.1,56.4
1864,Customer 01864,Consumer,West,2026-09-28,8,72195.06999999999,74.8
1865,Customer 01865,Consumer,Central,2026-05-05,8,40307.26,44.3
1866,Customer 01866,Consumer,East,2026-05-06,7,9167.63,48.1
1867,Customer 01867,Enterprise,East,2026-09-08,11,21637.09,31.9
1868,Customer 01868,Consumer,North,2026-06-03,7,4864.86,56.6
1869,Customer 01869,Consumer,West,2026-09-02,8,8471.41,67.6
1870,Customer 01870,Consumer,North,2026-05-12,5,5359.7,75.4
1871,Customer 01871,SMB,East,2026-05-09,6,4615.77,50.7
1872,Customer 01872,Consumer,West,2026-03-20,9,4493.38,15.2
1873,Customer 01873,Consumer,South,2026-03-24,7,20081.21,52.5
1874,Customer 01874,Consumer,West,2026-09-21,5,112994.38,69.8
1875,Customer 01875,Consumer,North,2026-04-30,2,19020.64,99.2
1876,Customer 01876,Consumer,North,2026-09-17,8,16347.869999999999,53.8
1877,Customer 01877,Consumer,North,2026-03-23,5,20324.43,57.2
1878,Customer 01878,Consumer,South,2026-09-24,5,12043.890000000001,66.2
1879,Customer 01879,Consumer,Central,2026-08-24,10,7365.23,44.0
1880,Customer 01880,SMB,North,2026-09-28,7,15489.79,65.2
1881,Customer 01881,SMB,West,2026-06-29,3,3914.65,83.8
1882,Customer 01882,SMB,South,2026-03-10,9,9217.49,29.2
1883,Customer 01883,Consumer,North,2026-05-06,7,10740.64,19.4
1884,Customer 01884,Consumer,Central,2026-09-14,6,54685.31,78.8
1885,Customer 01885,Enterprise,South,2026-07-20,6,15756.4,38.5
1886,Customer 01886,Consumer,North,2026-08-22,6,17654.84,63.0
1887,Customer 01887,SMB,East,2026-05-15,5,9823.86,58.3
1888,Customer 01888,SMB,South,2026-07-29,4,9709.47,66.5
1889,Customer 01889,Consumer,West,2026-03-06,6,6488.1,48.3
1890,Customer 01890,Consumer,Central,2026-09-05,6,46606.36,57.3
1891,Customer 01891,Consumer,West,2026-08-23,7,4849.1,60.7
1892,Customer 01892,Consumer,West,2026-03-07,2,17357.44,88.4
1893,Customer 01893,Consumer,East,2026-06-08,6,4588.23,70.5
1894,Customer 01894,Consumer,Central,2026-09-17,8,45122.100000000006,64.2
1895,Customer 01895,Consumer,North,2026-04-01,4,7053.75,87.8
1896,Customer 01896,Enterprise,North,2026-06-10,6,12151.39,75.2
1897,Customer 01897,Consumer,South,2026-08-16,1,9635.88,100.0
1898,Customer 01898,Consumer,Central,2026-04-29,7,5697.44,57.1
1899,Customer 01899,Consumer,East,2026-05-06,6,2416.72,71.0
1900,Customer 01900,Consumer,North,2026-09-30,5,8035.67,63.7
1901,Customer 01901,Enterprise,South,2026-07-20,6,10880.38,56.5
1902,Customer 01902,SMB,East,2026-08-21,7,7098.22,43.6
1903,Customer 01903,Consumer,West,2026-05-12,7,16929.22,39.7
1904,Customer 01904,Consumer,Central,2026-03-24,8,6227.42,39.0
1905,Customer 01905,Consumer,West,2026-06-10,4,8350.06,68.5
1906,Customer 01906,Enterprise,South,2026-07-04,6,9074.16,61.3
1907,Customer 01907,Consumer,West,2026-09-08,4,13957.98,71.8
1908,Customer 01908,Enterprise,West,2026-09-04,7,28524.840000000004,57.6
1909,Customer 01909,Consumer,North,2026-06-15,8,8340.81,48.8
1910,Customer 01910,Consumer,North,2026-04-07,5,3340.43,67.8
1911,Customer 01911,SMB,North,2026-05-18,7,12563.58,45.4
1912,Customer 01912,SMB,North,2026-05-15,6,6295.98,48.9
1913,Customer 01913,Consumer,South,2026-07-15,5,8920.07,62.2
1914,Customer 01914,SMB,South,2026-03-10,5,3741.36,54.6
1915,Customer 01915,SMB,West,2026-05-07,4,5991.28,72.0
1916,Customer 01916,SMB,Central,2026-07-24,5,27856.96,55.3
1917,Customer 01917,SMB,Central,2026-03-28,10,8147.36,40.1
1918,Customer 01918,Consumer,Central,2026-06-09,6,17813.25,58.0
1919,Customer 01919,Consumer,East,2026-09-18,7,27427.410000000003,61.0
1920,Customer 01920,SMB,Central,2026-04-08,4,9259.55,77.5
1921,Customer 01921,Consumer,North,2026-05-28,7,7141.21,52.4
1922,Customer 01922,SMB,East,2026-09-01,5,24113.269999999997,79.9
1923,Customer 01923,SMB,West,2026-04-01,6,4096.58,72.0
1924,Customer 01924,Consumer,West,2026-04-01,6,33905.21,33.3
1925,Customer 01925,Consumer,North,2026-05-29,6,27014.54,50.3
1926,Customer 01926,SMB,North,2026-09-24,4,72182.78,93.4
1927,Customer 01927,SMB,West,2026-09-04,5,48971.21,67.6
1928,Customer 01928,Consumer,South,2026-04-05,6,5384.78,72.0
1929,Customer 01929,Enterprise,North,2026-09-27,9,45615.310000000005,58.0
1930,Customer 01930,Enterprise,East,2026-09-29,4,70156.75,95.7
1931,Customer 01931,Enterprise,South,2026-06-19,9,5123.4,41.4
1932,Customer 01932,SMB,South,2026-08-28,5,5055.51,63.2
1933,Customer 01933,Consumer,Central,2026-04-16,6,6577.97,70.7
1934,Customer 01934,Consumer,Central,2026-05-25,4,8166.95,70.7
1935,Customer 01935,SMB,Central,2026-04-08,11,4902.41,35.6
1936,Customer 01936,Enterprise,West,2026-09-15,8,151378.03000000003,71.8
1937,Customer 01937,Consumer,East,2026-06-15,6,8727.91,52.8
1938,Customer 01938,SMB,East,2026-06-20,5,12060.04,63.7
1939,Customer 01939,Consumer,South,2026-09-18,6,33426.74,57.3
1940,Customer 01940,SMB,North,2026-08-14,7,12750.78,40.4
1941,Customer 01941,SMB,North,2026-03-23,7,7691.25,58.8
1942,Customer 01942,Consumer,East,2026-04-27,8,35177.69,43.4
1943,Customer 01943,Consumer,East,2026-03-23,8,15269.76,56.1
1944,Customer 01944,Consumer,South,2026-06-22,12,29896.5,4.3
1945,Customer 01945,Consumer,East,2026-09-21,9,45877.92,57.3
1946,Customer 01946,SMB,East,2026-07-03,5,11840.63,73.9
1947,Customer 01947,SMB,South,2026-07-06,8,14232.66,68.1
1948,Customer 01948,Consumer,West,2026-08-18,10,17279.31,7.8
1949,Customer 01949,Consumer,North,2026-03-12,4,19169.17,54.9
1950,Customer 01950,Consumer,North,2026-06-17,7,6641.07,58.7
1951,Customer 01951,Consumer,Central,2026-09-19,8,39503.59,48.5
1952,Customer 01952,Consumer,West,2026-04-25,4,14115.88,76.3
1953,Customer 01953,Consumer,East,2026-09-12,8,11873.85,58.7
1954,Customer 01954,Consumer,East,2026-04-09,4,17728.66,98.6
1955,Customer 01955,Consumer,South,2026-04-16,2,15241.95,90.2
1956,Customer 01956,Consumer,South,2026-09-14,7,60400.72,37.1
1957,Customer 01957,Enterprise,South,2026-08-18,3,10106.8,87.6
1958,Customer 01958,Consumer,North,2026-09-05,10,50360.83,49.3
1959,Customer 01959,Consumer,West,2026-07-25,3,23948.69,76.6
1960,Customer 01960,Consumer,Central,2026-08-18,7,23473.34,38.6
1961,Customer 01961,Consumer,North,2026-04-03,6,21616.33,63.1
1962,Customer 01962,SMB,West,2026-09-09,7,20596.6,62.7
1963,Customer 01963,Consumer,North,2026-07-15,9,27004.92,35.0
1964,Customer 01964,Consumer,South,2026-04-14,6,49669.72,65.3
1965,Customer 01965,SMB,West,2026-09-17,7,20080.65,82.9
1966,Customer 01966,SMB,North,2026-05-06,5,26606.63,50.5
1967,Customer 01967,SMB,Central,2026-03-13,6,24329.05,58.6
1968,Customer 01968,Consumer,North,2026-06-14,8,3824.63,48.6
1969,Customer 01969,Consumer,Central,2026-03-25,4,9809.25,57.3
1970,Customer 01970,Consumer,South,2026-09-10,10,19790.75,39.0
1971,Customer 01971,Consumer,North,2026-06-14,3,3402.69,94.3
1972,Customer 01972,Enterprise,South,2026-09-08,8,11235.77,31.4
1973,Customer 01973,SMB,North,2026-03-14,8,10880.36,42.1
1974,Customer 01974,Consumer,Central,2026-03-05,6,13975.46,44.9
1975,Customer 01975,Consumer,Central,2026-05-06,6,12024.16,52.6
1976,Customer 01976,Enterprise,North,2026-09-24,7,29678.16,62.1
1977,Customer 01977,Consumer,West,2026-08-21,3,14182.51,85.2
1978,Customer 01978,Consumer,North,2026-07-16,5,47688.02,96.7
1979,Customer 01979,SMB,North,2026-03-19,3,16190.47,64.7
1980,Customer 01980,Consumer,East,2026-04-21,9,8288.91,14.1
1981,Customer 01981,Consumer,East,2026-03-20,7,15953.84,44.3
1982,Customer 01982,Consumer,West,2026-03-13,7,20896.01,44.2
1983,Customer 01983,Consumer,South,2026-03-05,8,15840.5,28.7
1984,Customer 01984,Consumer,South,2026-08-17,8,6175.74,51.4
1985,Customer 01985,Enterprise,Central,2026-03-24,5,12974.68,71.7
1986,Customer 01986,Consumer,Central,2026-04-28,5,20558.02,52.0
1987,Customer 01987,SMB,East,2026-05-01,8,10449.76,55.9
1988,Customer 01988,Consumer,West,2026-09-22,4,90994.69,85.3
1989,Customer 01989,SMB,South,2026-04-24,9,15036.11,42.2
1990,Customer 01990,Consumer,East,2026-04-01,3,9660.14,77.0
1991,Customer 01991,SMB,South,2026-07-06,5,8971.75,58.2
1992,Customer 01992,Consumer,Central,2026-07-27,10,10766.74,23.8
1993,Customer 01993,Consumer,North,2026-04-07,11,12089.8,48.2
1994,Customer 01994,Consumer,East,2026-04-02,13,6426.24,21.9
1995,Customer 01995,Consumer,South,2026-04-20,5,39679.5,80.8
1996,Customer 01996,Enterprise,South,2026-09-24,9,15807.68,23.2
1997,Customer 01997,SMB,West,2026-08-20,7,6750.13,38.0
1998,Customer 01998,Consumer,East,2026-05-31,5,11423.03,42.8
1999,Customer 01999,Consumer,East,2026-03-12,10,9540.22,8.1
2000,Customer 02000,Enterprise,West,2026-05-10,9,12171.68,50.6
2001,Customer 02001,Consumer,Central,2026-08-24,7,5173.57,49.9
2002,Customer 02002,SMB,East,2026-05-07,3,3668.21,65.5
2003,Customer 02003,Consumer,South,2026-05-09,7,17682.99,67.7
2004,Customer 02004,Consumer,West,2026-05-28,3,7998.58,54.3
